event_id,user_id,task_id,session_id,event_time,event_name,suggestion_id,prompt_group
e_005846,u_0665,t_00920,s_00920,2026-06-21T04:33,adopt_suggestion,sg_8e842196d8,A
e_005847,u_0665,t_00920,s_00920,2026-06-21T04:34,adopt_suggestion,sg_cc5f0d8d3c,A
e_005848,u_0665,t_00920,s_00920,2026-06-21T04:35,export_report,,A
e_005849,u_0666,t_00921,s_00921,2026-05-22T03:16,visit_product,,B
e_005850,u_0666,t_00921,s_00921,2026-05-22T03:17,upload_resume,,B
e_005851,u_0666,t_00921,s_00921,2026-05-22T03:18,upload_jd,,B
e_005852,u_0666,t_00921,s_00921,2026-05-22T03:19,generate_suggestion,,B
e_005853,u_0666,t_00921,s_00921,2026-05-22T03:21,adopt_suggestion,sg_dc43bbf23f,B
e_005854,u_0666,t_00921,s_00921,2026-05-22T03:22,adopt_suggestion,sg_9e37adc6d4,B
e_005855,u_0666,t_00921,s_00921,2026-05-22T03:23,adopt_suggestion,sg_424d12356e,B
e_005856,u_0667,t_00922,s_00922,2026-05-01T00:42,visit_product,,B
e_005857,u_0667,t_00922,s_00922,2026-05-01T00:43,upload_resume,,B
e_005858,u_0667,t_00922,s_00922,2026-05-01T00:44,upload_jd,,B
e_005859,u_0667,t_00922,s_00922,2026-05-01T00:45,generate_suggestion,,B
e_005860,u_0667,t_00922,s_00922,2026-05-01T00:47,reject_suggestion,sg_9b907d2117,B
e_005861,u_0667,t_00922,s_00922,2026-05-01T00:47,adopt_suggestion,sg_95a57f7d3b,B
e_005862,u_0667,t_00922,s_00922,2026-05-01T00:48,adopt_suggestion,sg_f4c5b50d5c,B
e_005863,u_0667,t_00922,s_00922,2026-05-01T00:48,reject_suggestion,sg_b8da776f69,B
e_005864,u_0667,t_00922,s_00922,2026-05-01T00:49,adopt_suggestion,sg_c417be219b,B
e_005865,u_0667,t_00922,s_00922,2026-05-01T00:50,adopt_suggestion,sg_8dfd35e77e,B
e_005866,u_0667,t_00922,s_00922,2026-05-01T00:52,export_report,,B
e_005867,u_0668,t_00923,s_00923,2026-06-03T01:39,visit_product,,A
e_005868,u_0668,t_00923,s_00923,2026-06-03T01:40,upload_resume,,A
e_005869,u_0668,t_00923,s_00923,2026-06-03T01:41,upload_jd,,A
e_005870,u_0668,t_00923,s_00923,2026-06-03T01:42,generate_suggestion,,A
e_005871,u_0668,t_00923,s_00923,2026-06-03T01:44,adopt_suggestion,sg_4e8ac75a1a,A
e_005872,u_0668,t_00923,s_00923,2026-06-03T01:44,reject_suggestion,sg_59fd185c8e,A
e_005873,u_0668,t_00923,s_00923,2026-06-03T01:45,adopt_suggestion,sg_785cc195e5,A
e_005874,u_0668,t_00923,s_00923,2026-06-03T01:46,adopt_suggestion,sg_895e33ddc6,A
e_005875,u_0668,t_00923,s_00923,2026-06-03T01:47,adopt_suggestion,sg_c5844e9609,A
e_005876,u_0668,t_00923,s_00923,2026-06-03T01:48,adopt_suggestion,sg_c0dfcde619,A
e_005877,u_0668,t_00923,s_00923,2026-06-03T01:49,export_report,,A
e_005878,u_0669,t_00924,s_00924,2026-06-10T08:17,visit_product,,B
e_005879,u_0669,t_00924,s_00924,2026-06-10T08:18,upload_resume,,B
e_005880,u_0669,t_00924,s_00924,2026-06-10T08:19,upload_jd,,B
e_005881,u_0669,t_00924,s_00924,2026-06-10T08:20,generate_suggestion,,B
e_005882,u_0669,t_00924,s_00924,2026-06-10T08:22,adopt_suggestion,sg_a5c2a0dc79,B
e_005883,u_0669,t_00924,s_00924,2026-06-10T08:23,adopt_suggestion,sg_0bed1b5713,B
e_005884,u_0669,t_00924,s_00924,2026-06-10T08:24,adopt_suggestion,sg_e99fe53f40,B
e_005885,u_0669,t_00924,s_00924,2026-06-10T08:27,export_report,,B
e_005886,u_0670,t_00925,s_00925,2026-05-02T17:51,visit_product,,A
e_005887,u_0670,t_00925,s_00925,2026-05-02T17:52,upload_resume,,A
e_005888,u_0670,t_00926,s_00926,2026-06-06T22:59,visit_product,,A
e_005889,u_0670,t_00926,s_00926,2026-06-06T23:00,upload_resume,,A
e_005890,u_0670,t_00926,s_00926,2026-06-06T23:01,upload_jd,,A
e_005891,u_0670,t_00926,s_00926,2026-06-06T23:02,generate_suggestion,,A
e_005892,u_0670,t_00926,s_00926,2026-06-06T23:04,adopt_suggestion,sg_9abbac328b,A
e_005893,u_0670,t_00926,s_00926,2026-06-06T23:05,adopt_suggestion,sg_4cad88251b,A
e_005894,u_0670,t_00926,s_00926,2026-06-06T23:06,adopt_suggestion,sg_8803d1e19a,A
e_005895,u_0670,t_00926,s_00926,2026-06-06T23:07,adopt_suggestion,sg_aac98fe064,A
e_005896,u_0670,t_00926,s_00926,2026-06-06T23:08,adopt_suggestion,sg_6a85aab842,A
e_005897,u_0670,t_00926,s_00926,2026-06-06T23:09,adopt_suggestion,sg_ff759de42a,A
e_005898,u_0670,t_00926,s_00926,2026-06-06T23:09,export_report,,A
e_005899,u_0671,t_00927,s_00927,2026-05-07T14:34,visit_product,,B
e_005900,u_0672,t_00928,s_00928,2026-05-11T00:24,visit_product,,A
e_005901,u_0672,t_00928,s_00928,2026-05-11T00:25,upload_resume,,A
e_005902,u_0672,t_00928,s_00928,2026-05-11T00:26,upload_jd,,A
e_005903,u_0672,t_00928,s_00928,2026-05-11T00:27,generate_suggestion,,A
e_005904,u_0672,t_00928,s_00928,2026-05-11T00:29,adopt_suggestion,sg_d3b5092a62,A
e_005905,u_0672,t_00928,s_00928,2026-05-11T00:29,reject_suggestion,sg_a2bd4c4d38,A
e_005906,u_0672,t_00928,s_00928,2026-05-11T00:30,adopt_suggestion,sg_fb9dac74cf,A
e_005907,u_0672,t_00929,s_00929,2026-05-29T02:57,visit_product,,A
e_005908,u_0672,t_00929,s_00929,2026-05-29T02:58,upload_resume,,A
e_005909,u_0672,t_00929,s_00929,2026-05-29T02:59,upload_jd,,A
e_005910,u_0672,t_00929,s_00929,2026-05-29T03:00,generate_suggestion,,A
e_005911,u_0672,t_00929,s_00929,2026-05-29T03:02,adopt_suggestion,sg_628ab6f778,A
e_005912,u_0672,t_00929,s_00929,2026-05-29T03:02,reject_suggestion,sg_d26c181f41,A
e_005913,u_0672,t_00929,s_00929,2026-05-29T03:03,reject_suggestion,sg_1677682a38,A
e_005914,u_0672,t_00929,s_00929,2026-05-29T03:03,adopt_suggestion,sg_853b3d20b5,A
e_005915,u_0672,t_00929,s_00929,2026-05-29T03:04,adopt_suggestion,sg_958e99e8b6,A
e_005916,u_0672,t_00929,s_00929,2026-05-29T03:05,adopt_suggestion,sg_bf050d9580,A
e_005917,u_0673,t_00930,s_00930,2026-06-13T08:53,visit_product,,B
e_005918,u_0673,t_00930,s_00930,2026-06-13T08:54,upload_resume,,B
e_005919,u_0673,t_00930,s_00930,2026-06-13T08:55,upload_jd,,B
e_005920,u_0673,t_00930,s_00930,2026-06-13T08:56,generate_suggestion,,B
e_005921,u_0673,t_00930,s_00930,2026-06-13T08:58,adopt_suggestion,sg_e77ff195a8,B
e_005922,u_0673,t_00930,s_00930,2026-06-13T08:59,adopt_suggestion,sg_546bbf4109,B
e_005923,u_0673,t_00930,s_00930,2026-06-13T09:00,adopt_suggestion,sg_3868bee7b6,B
e_005924,u_0673,t_00930,s_00930,2026-06-13T09:01,adopt_suggestion,sg_ff0e08e920,B
e_005925,u_0673,t_00930,s_00930,2026-06-13T09:02,adopt_suggestion,sg_c5fb10af0a,B
e_005926,u_0673,t_00930,s_00930,2026-06-13T09:03,adopt_suggestion,sg_031d86c8ec,B
e_005927,u_0673,t_00930,s_00930,2026-06-13T09:03,export_report,,B
e_005928,u_0674,t_00931,s_00931,2026-06-03T13:10,visit_product,,A
e_005929,u_0674,t_00931,s_00931,2026-06-03T13:11,upload_resume,,A
e_005930,u_0674,t_00931,s_00931,2026-06-03T13:12,upload_jd,,A
e_005931,u_0674,t_00931,s_00931,2026-06-03T13:13,generate_suggestion,,A
e_005932,u_0674,t_00931,s_00931,2026-06-03T13:15,reject_suggestion,sg_866c5d025e,A
e_005933,u_0674,t_00931,s_00931,2026-06-03T13:16,reject_suggestion,sg_a28ad78d17,A
e_005934,u_0674,t_00931,s_00931,2026-06-03T13:15,adopt_suggestion,sg_844acda0a5,A
e_005935,u_0674,t_00932,s_00932,2026-06-13T10:26,visit_product,,A
e_005936,u_0674,t_00932,s_00932,2026-06-13T10:27,upload_resume,,A
e_005937,u_0674,t_00932,s_00932,2026-06-13T10:28,upload_jd,,A
e_005938,u_0674,t_00932,s_00932,2026-06-13T10:29,generate_suggestion,,A
e_005939,u_0674,t_00932,s_00932,2026-06-13T10:31,reject_suggestion,sg_e0668667fc,A
e_005940,u_0674,t_00932,s_00932,2026-06-13T10:31,adopt_suggestion,sg_05f750ceb7,A
e_005941,u_0674,t_00932,s_00932,2026-06-13T10:32,reject_suggestion,sg_dd174a1b4a,A
e_005942,u_0675,t_00933,s_00933,2026-05-16T12:33,visit_product,,B
e_005943,u_0675,t_00933,s_00933,2026-05-16T12:34,upload_resume,,B
e_005944,u_0675,t_00933,s_00933,2026-05-16T12:35,upload_jd,,B
e_005945,u_0675,t_00933,s_00933,2026-05-16T12:36,generate_suggestion,,B
e_005946,u_0675,t_00933,s_00933,2026-05-16T12:38,adopt_suggestion,sg_9bf8dfa9a6,B
e_005947,u_0675,t_00933,s_00933,2026-05-16T12:39,adopt_suggestion,sg_bd505865fe,B
e_005948,u_0675,t_00933,s_00933,2026-05-16T12:40,adopt_suggestion,sg_ac786d16ca,B
e_005949,u_0675,t_00933,s_00933,2026-05-16T12:41,adopt_suggestion,sg_c93ab26633,B
e_005950,u_0675,t_00933,s_00933,2026-05-16T12:38,reject_suggestion,sg_e3973a661a,B
e_005951,u_0675,t_00933,s_00933,2026-05-16T12:42,adopt_suggestion,sg_4e841f57ca,B
e_005952,u_0675,t_00934,s_00934,2026-06-19T10:34,visit_product,,B
e_005953,u_0675,t_00935,s_00935,2026-05-10T23:04,visit_product,,B
e_005954,u_0675,t_00935,s_00935,2026-05-10T23:05,upload_resume,,B
e_005955,u_0675,t_00935,s_00935,2026-05-10T23:06,upload_jd,,B
e_005956,u_0675,t_00935,s_00935,2026-05-10T23:07,generate_suggestion,,B
e_005957,u_0675,t_00935,s_00935,2026-05-10T23:09,reject_suggestion,sg_b6db429fca,B
e_005958,u_0675,t_00935,s_00935,2026-05-10T23:09,adopt_suggestion,sg_35a1d195d1,B
e_005959,u_0675,t_00935,s_00935,2026-05-10T23:10,adopt_suggestion,sg_b0921067a6,B
e_005960,u_0675,t_00935,s_00935,2026-05-10T23:10,reject_suggestion,sg_c02a85db5a,B
e_005961,u_0675,t_00935,s_00935,2026-05-10T23:11,reject_suggestion,sg_336c879b62,B
e_005962,u_0675,t_00935,s_00935,2026-05-10T23:12,reject_suggestion,sg_158c760393,B
e_005963,u_0676,t_00936,s_00936,2026-06-25T00:10,visit_product,,B
e_005964,u_0676,t_00936,s_00936,2026-06-25T00:11,upload_resume,,B
e_005965,u_0677,t_00937,s_00937,2026-06-08T22:44,visit_product,,B
e_005966,u_0677,t_00937,s_00937,2026-06-08T22:45,upload_resume,,B
e_005967,u_0677,t_00938,s_00938,2026-06-09T16:35,visit_product,,B
e_005968,u_0677,t_00938,s_00938,2026-06-09T16:36,upload_resume,,B
e_005969,u_0677,t_00938,s_00938,2026-06-09T16:37,upload_jd,,B
e_005970,u_0677,t_00938,s_00938,2026-06-09T16:38,generate_suggestion,,B
e_005971,u_0677,t_00938,s_00938,2026-06-09T16:40,adopt_suggestion,sg_96eae99908,B
e_005972,u_0677,t_00938,s_00938,2026-06-09T16:41,adopt_suggestion,sg_96d5b6f743,B
e_005973,u_0677,t_00938,s_00938,2026-06-09T16:42,adopt_suggestion,sg_c803f72a27,B
e_005974,u_0678,t_00939,s_00939,2026-05-26T14:24,visit_product,,A
e_005975,u_0678,t_00939,s_00939,2026-05-26T14:25,upload_resume,,A
e_005976,u_0678,t_00939,s_00939,2026-05-26T14:26,upload_jd,,A
e_005977,u_0679,t_00940,s_00940,2026-06-09T02:46,visit_product,,B
e_005978,u_0679,t_00940,s_00940,2026-06-09T02:47,upload_resume,,B
e_005979,u_0680,t_00941,s_00941,2026-06-06T13:32,visit_product,,A
e_005980,u_0680,t_00941,s_00941,2026-06-06T13:33,upload_resume,,A
e_005981,u_0681,t_00942,s_00942,2026-06-17T01:50,visit_product,,A
e_005982,u_0681,t_00942,s_00942,2026-06-17T01:51,upload_resume,,A
e_005983,u_0681,t_00942,s_00942,2026-06-17T01:52,upload_jd,,A
e_005984,u_0681,t_00942,s_00942,2026-06-17T01:53,generate_suggestion,,A
e_005985,u_0681,t_00942,s_00942,2026-06-17T01:55,adopt_suggestion,sg_3fd61fef90,A
e_005986,u_0681,t_00942,s_00942,2026-06-17T01:56,adopt_suggestion,sg_dbf164c025,A
e_005987,u_0681,t_00942,s_00942,2026-06-17T01:55,reject_suggestion,sg_2ffdf88e2d,A
e_005988,u_0681,t_00942,s_00942,2026-06-17T02:00,export_report,,A
e_005989,u_0681,t_00943,s_00943,2026-06-16T19:21,visit_product,,B
e_005990,u_0681,t_00943,s_00943,2026-06-16T19:22,upload_resume,,B
e_005991,u_0681,t_00943,s_00943,2026-06-16T19:23,upload_jd,,B
e_005992,u_0681,t_00943,s_00943,2026-06-16T19:24,generate_suggestion,,B
e_005993,u_0681,t_00943,s_00943,2026-06-16T19:26,adopt_suggestion,sg_1570b546e9,B
e_005994,u_0681,t_00943,s_00943,2026-06-16T19:27,adopt_suggestion,sg_d2a2f523bd,B
e_005995,u_0681,t_00943,s_00943,2026-06-16T19:28,adopt_suggestion,sg_173f01f311,B
e_005996,u_0681,t_00943,s_00943,2026-06-16T19:29,adopt_suggestion,sg_37937ac712,B
e_005997,u_0681,t_00943,s_00943,2026-06-16T19:30,adopt_suggestion,sg_181f301894,B
e_005998,u_0681,t_00943,s_00943,2026-06-16T19:31,adopt_suggestion,sg_12c4c94a10,B
e_005999,u_0681,t_00943,s_00943,2026-06-16T19:31,export_report,,B
e_006000,u_0682,t_00944,s_00944,2026-06-10T07:40,visit_product,,B
e_006001,u_0682,t_00945,s_00945,2026-06-04T18:59,visit_product,,A
e_006002,u_0682,t_00945,s_00945,2026-06-04T19:00,upload_resume,,A
e_006003,u_0682,t_00945,s_00945,2026-06-04T19:01,upload_jd,,A
e_006004,u_0682,t_00945,s_00945,2026-06-04T19:02,generate_suggestion,,A
e_006005,u_0682,t_00945,s_00945,2026-06-04T19:04,reject_suggestion,sg_6f6fe1caff,A
e_006006,u_0682,t_00945,s_00945,2026-06-04T19:05,reject_suggestion,sg_dcc2421692,A
e_006007,u_0682,t_00945,s_00945,2026-06-04T19:04,adopt_suggestion,sg_d620fe41ba,A
e_006008,u_0683,t_00946,s_00946,2026-06-30T18:14,visit_product,,A
e_006009,u_0683,t_00946,s_00946,2026-06-30T18:15,upload_resume,,A
e_006010,u_0683,t_00946,s_00946,2026-06-30T18:16,upload_jd,,A
e_006011,u_0683,t_00946,s_00946,2026-06-30T18:17,generate_suggestion,,A
e_006012,u_0683,t_00946,s_00946,2026-06-30T18:19,reject_suggestion,sg_390617c44d,A
e_006013,u_0683,t_00946,s_00946,2026-06-30T18:19,adopt_suggestion,sg_56d889c49a,A
e_006014,u_0683,t_00946,s_00946,2026-06-30T18:20,adopt_suggestion,sg_ca312fce89,A
e_006015,u_0683,t_00946,s_00946,2026-06-30T18:20,reject_suggestion,sg_44a08a4b9a,A
e_006016,u_0683,t_00946,s_00946,2026-06-30T18:21,adopt_suggestion,sg_1b3dec2994,A
e_006017,u_0683,t_00946,s_00946,2026-06-30T18:22,adopt_suggestion,sg_d9b8d77762,A
e_006018,u_0683,t_00946,s_00946,2026-06-30T18:24,export_report,,A
e_006019,u_0683,t_00947,s_00947,2026-06-09T10:48,visit_product,,B
e_006020,u_0683,t_00947,s_00947,2026-06-09T10:49,upload_resume,,B
e_006021,u_0683,t_00947,s_00947,2026-06-09T10:50,upload_jd,,B
e_006022,u_0683,t_00947,s_00947,2026-06-09T10:51,generate_suggestion,,B
e_006023,u_0683,t_00947,s_00947,2026-06-09T10:53,adopt_suggestion,sg_6bb65a982e,B
e_006024,u_0683,t_00947,s_00947,2026-06-09T10:54,adopt_suggestion,sg_698605cc2a,B
e_006025,u_0683,t_00947,s_00947,2026-06-09T10:55,adopt_suggestion,sg_f9ccba0845,B
e_006026,u_0683,t_00947,s_00947,2026-06-09T10:58,export_report,,B
e_006027,u_0683,t_00948,s_00948,2026-05-31T05:03,visit_product,,B
e_006028,u_0683,t_00948,s_00948,2026-05-31T05:04,upload_resume,,B
e_006029,u_0684,t_00949,s_00949,2026-06-23T11:13,visit_product,,A
e_006030,u_0684,t_00949,s_00949,2026-06-23T11:14,upload_resume,,A
e_006031,u_0684,t_00949,s_00949,2026-06-23T11:15,upload_jd,,A
e_006032,u_0684,t_00949,s_00949,2026-06-23T11:16,generate_suggestion,,A
e_006033,u_0684,t_00949,s_00949,2026-06-23T11:18,adopt_suggestion,sg_d73926edc3,A
e_006034,u_0684,t_00949,s_00949,2026-06-23T11:18,reject_suggestion,sg_7c9cb260ac,A
e_006035,u_0684,t_00949,s_00949,2026-06-23T11:19,adopt_suggestion,sg_532d13fa54,A
e_006036,u_0684,t_00949,s_00949,2026-06-23T11:23,export_report,,A
e_006037,u_0685,t_00950,s_00950,2026-06-21T13:28,visit_product,,A
e_006038,u_0685,t_00950,s_00950,2026-06-21T13:29,upload_resume,,A
e_006039,u_0685,t_00950,s_00950,2026-06-21T13:30,upload_jd,,A
e_006040,u_0685,t_00951,s_00951,2026-06-30T02:02,visit_product,,A
e_006041,u_0685,t_00951,s_00951,2026-06-30T02:03,upload_resume,,A
e_006042,u_0685,t_00951,s_00951,2026-06-30T02:04,upload_jd,,A
e_006043,u_0685,t_00951,s_00951,2026-06-30T02:05,generate_suggestion,,A
e_006044,u_0685,t_00951,s_00951,2026-06-30T02:07,adopt_suggestion,sg_b95c4f3009,A
e_006045,u_0685,t_00951,s_00951,2026-06-30T02:07,reject_suggestion,sg_0333dba74f,A
e_006046,u_0685,t_00951,s_00951,2026-06-30T02:08,reject_suggestion,sg_3a3cf4ee4e,A
e_006047,u_0686,t_00952,s_00952,2026-06-03T17:54,visit_product,,A
e_006048,u_0686,t_00952,s_00952,2026-06-03T17:55,upload_resume,,A
e_006049,u_0686,t_00952,s_00952,2026-06-03T17:56,upload_jd,,A
e_006050,u_0686,t_00952,s_00952,2026-06-03T17:57,generate_suggestion,,A
e_006051,u_0686,t_00952,s_00952,2026-06-03T17:59,reject_suggestion,sg_ba5f2257e2,A
e_006052,u_0686,t_00952,s_00952,2026-06-03T17:59,adopt_suggestion,sg_9c7fa407ee,A
e_006053,u_0686,t_00952,s_00952,2026-06-03T18:00,reject_suggestion,sg_7b9a136b42,A
e_006054,u_0687,t_00953,s_00953,2026-05-22T16:21,visit_product,,B
e_006055,u_0688,t_00954,s_00954,2026-06-07T13:23,visit_product,,B
e_006056,u_0688,t_00954,s_00954,2026-06-07T13:24,upload_resume,,B
e_006057,u_0688,t_00954,s_00954,2026-06-07T13:25,upload_jd,,B
e_006058,u_0688,t_00954,s_00954,2026-06-07T13:26,generate_suggestion,,B
e_006059,u_0688,t_00954,s_00954,2026-06-07T13:28,adopt_suggestion,sg_592dca3bb4,B
e_006060,u_0688,t_00954,s_00954,2026-06-07T13:29,adopt_suggestion,sg_f5634d9eab,B
e_006061,u_0688,t_00954,s_00954,2026-06-07T13:30,adopt_suggestion,sg_7c802c81ca,B
e_006062,u_0688,t_00955,s_00955,2026-06-29T00:56,visit_product,,A
e_006063,u_0688,t_00955,s_00955,2026-06-29T00:57,upload_resume,,A
e_006064,u_0688,t_00955,s_00955,2026-06-29T00:58,upload_jd,,A
e_006065,u_0688,t_00955,s_00955,2026-06-29T00:59,generate_suggestion,,A
e_006066,u_0688,t_00955,s_00955,2026-06-29T01:01,reject_suggestion,sg_35a4187936,A
e_006067,u_0688,t_00955,s_00955,2026-06-29T01:02,reject_suggestion,sg_8449569343,A
e_006068,u_0688,t_00955,s_00955,2026-06-29T01:03,reject_suggestion,sg_b8bf418aef,A
e_006069,u_0688,t_00955,s_00955,2026-06-29T01:01,adopt_suggestion,sg_fcc8a6a2c1,A
e_006070,u_0688,t_00955,s_00955,2026-06-29T01:02,adopt_suggestion,sg_276a84240b,A
e_006071,u_0688,t_00955,s_00955,2026-06-29T01:04,reject_suggestion,sg_2053ca6bf8,A
e_006072,u_0689,t_00956,s_00956,2026-05-22T15:02,visit_product,,A
e_006073,u_0689,t_00956,s_00956,2026-05-22T15:03,upload_resume,,A
e_006074,u_0689,t_00956,s_00956,2026-05-22T15:04,upload_jd,,A
e_006075,u_0689,t_00956,s_00956,2026-05-22T15:05,generate_suggestion,,A
e_006076,u_0689,t_00956,s_00956,2026-05-22T15:07,reject_suggestion,sg_fe046107d9,A
e_006077,u_0689,t_00956,s_00956,2026-05-22T15:08,reject_suggestion,sg_080c2d33db,A
e_006078,u_0689,t_00956,s_00956,2026-05-22T15:07,adopt_suggestion,sg_7b73f120ad,A
e_006079,u_0689,t_00956,s_00956,2026-05-22T15:08,adopt_suggestion,sg_591108c19c,A
e_006080,u_0689,t_00956,s_00956,2026-05-22T15:09,adopt_suggestion,sg_02f4875a79,A
e_006081,u_0689,t_00956,s_00956,2026-05-22T15:10,adopt_suggestion,sg_bfd3d679c9,A
e_006082,u_0689,t_00956,s_00956,2026-05-22T15:12,export_report,,A
e_006083,u_0689,t_00957,s_00957,2026-06-29T07:27,visit_product,,B
e_006084,u_0689,t_00957,s_00957,2026-06-29T07:28,upload_resume,,B
e_006085,u_0689,t_00957,s_00957,2026-06-29T07:29,upload_jd,,B
e_006086,u_0689,t_00957,s_00957,2026-06-29T07:30,generate_suggestion,,B
e_006087,u_0689,t_00957,s_00957,2026-06-29T07:32,reject_suggestion,sg_c376d1940c,B
e_006088,u_0689,t_00957,s_00957,2026-06-29T07:32,adopt_suggestion,sg_b6ce11e4ab,B
e_006089,u_0689,t_00957,s_00957,2026-06-29T07:33,adopt_suggestion,sg_77caa3f35f,B
e_006090,u_0689,t_00957,s_00957,2026-06-29T07:34,adopt_suggestion,sg_55ba09d161,B
e_006091,u_0689,t_00957,s_00957,2026-06-29T07:35,adopt_suggestion,sg_247ed3cbf1,B
e_006092,u_0689,t_00957,s_00957,2026-06-29T07:36,adopt_suggestion,sg_18abba6dbf,B
e_006093,u_0690,t_00958,s_00958,2026-06-15T17:51,visit_product,,A
e_006094,u_0690,t_00958,s_00958,2026-06-15T17:52,upload_resume,,A
e_006095,u_0690,t_00958,s_00958,2026-06-15T17:53,upload_jd,,A
e_006096,u_0690,t_00958,s_00958,2026-06-15T17:54,generate_suggestion,,A
e_006097,u_0690,t_00958,s_00958,2026-06-15T17:56,adopt_suggestion,sg_b0a6933749,A
e_006098,u_0690,t_00958,s_00958,2026-06-15T17:57,adopt_suggestion,sg_e8863e4a36,A
e_006099,u_0690,t_00958,s_00958,2026-06-15T17:58,adopt_suggestion,sg_3367258f79,A
e_006100,u_0690,t_00958,s_00958,2026-06-15T17:56,reject_suggestion,sg_f785c22262,A
e_006101,u_0690,t_00958,s_00958,2026-06-15T17:59,adopt_suggestion,sg_127d87d647,A
e_006102,u_0690,t_00958,s_00958,2026-06-15T18:00,adopt_suggestion,sg_f672f34db2,A
e_006103,u_0690,t_00958,s_00958,2026-06-15T18:01,export_report,,A
e_006104,u_0691,t_00959,s_00959,2026-05-14T22:35,visit_product,,B
e_006105,u_0691,t_00959,s_00959,2026-05-14T22:36,upload_resume,,B
e_006106,u_0691,t_00959,s_00959,2026-05-14T22:37,upload_jd,,B
e_006107,u_0691,t_00959,s_00959,2026-05-14T22:38,generate_suggestion,,B
e_006108,u_0691,t_00959,s_00959,2026-05-14T22:40,adopt_suggestion,sg_a483467fc4,B
e_006109,u_0691,t_00959,s_00959,2026-05-14T22:41,adopt_suggestion,sg_bcae7e72b9,B
e_006110,u_0691,t_00959,s_00959,2026-05-14T22:42,adopt_suggestion,sg_cf9aa790bf,B
e_006111,u_0691,t_00959,s_00959,2026-05-14T22:43,adopt_suggestion,sg_f65776bde4,B
e_006112,u_0691,t_00959,s_00959,2026-05-14T22:40,reject_suggestion,sg_58d2585870,B
e_006113,u_0691,t_00959,s_00959,2026-05-14T22:41,reject_suggestion,sg_130eb03917,B
e_006114,u_0691,t_00959,s_00959,2026-05-14T22:45,export_report,,B
e_006115,u_0691,t_00960,s_00960,2026-05-09T12:09,visit_product,,B
e_006116,u_0691,t_00960,s_00960,2026-05-09T12:10,upload_resume,,B
e_006117,u_0692,t_00961,s_00961,2026-06-27T21:35,visit_product,,B
e_006118,u_0692,t_00961,s_00961,2026-06-27T21:36,upload_resume,,B
e_006119,u_0692,t_00961,s_00961,2026-06-27T21:37,upload_jd,,B
e_006120,u_0692,t_00961,s_00961,2026-06-27T21:38,generate_suggestion,,B
e_006121,u_0692,t_00961,s_00961,2026-06-27T21:40,reject_suggestion,sg_42e9b5ca59,B
e_006122,u_0692,t_00961,s_00961,2026-06-27T21:40,adopt_suggestion,sg_2aaa887e0a,B
e_006123,u_0692,t_00961,s_00961,2026-06-27T21:41,reject_suggestion,sg_0ffd2f26f3,B
e_006124,u_0692,t_00961,s_00961,2026-06-27T21:41,adopt_suggestion,sg_4da629f741,B
e_006125,u_0692,t_00961,s_00961,2026-06-27T21:42,adopt_suggestion,sg_e596ba9669,B
e_006126,u_0692,t_00961,s_00961,2026-06-27T21:43,adopt_suggestion,sg_37767d9da8,B
e_006127,u_0692,t_00961,s_00961,2026-06-27T21:45,export_report,,B
e_006128,u_0693,t_00962,s_00962,2026-05-12T04:36,visit_product,,B
e_006129,u_0693,t_00963,s_00963,2026-06-16T13:51,visit_product,,A
e_006130,u_0693,t_00963,s_00963,2026-06-16T13:52,upload_resume,,A
e_006131,u_0694,t_00964,s_00964,2026-06-11T11:44,visit_product,,A
e_006132,u_0695,t_00965,s_00965,2026-05-27T03:31,visit_product,,B
e_006133,u_0695,t_00965,s_00965,2026-05-27T03:32,upload_resume,,B
e_006134,u_0695,t_00965,s_00965,2026-05-27T03:33,upload_jd,,B
e_006135,u_0695,t_00965,s_00965,2026-05-27T03:34,generate_suggestion,,B
e_006136,u_0695,t_00965,s_00965,2026-05-27T03:36,adopt_suggestion,sg_cf4dc2804a,B
e_006137,u_0695,t_00965,s_00965,2026-05-27T03:37,adopt_suggestion,sg_ed329ded72,B
e_006138,u_0695,t_00965,s_00965,2026-05-27T03:38,adopt_suggestion,sg_7cf5536698,B
e_006139,u_0695,t_00965,s_00965,2026-05-27T03:41,export_report,,B
e_006140,u_0695,t_00966,s_00966,2026-06-15T23:07,visit_product,,B
e_006141,u_0695,t_00966,s_00966,2026-06-15T23:08,upload_resume,,B
e_006142,u_0695,t_00966,s_00966,2026-06-15T23:09,upload_jd,,B
e_006143,u_0695,t_00966,s_00966,2026-06-15T23:10,generate_suggestion,,B
e_006144,u_0695,t_00966,s_00966,2026-06-15T23:12,reject_suggestion,sg_0935c37289,B
e_006145,u_0695,t_00966,s_00966,2026-06-15T23:12,adopt_suggestion,sg_fd596627c8,B
e_006146,u_0695,t_00966,s_00966,2026-06-15T23:13,adopt_suggestion,sg_8f475ab34a,B
e_006147,u_0695,t_00966,s_00966,2026-06-15T23:17,export_report,,B
e_006148,u_0696,t_00967,s_00967,2026-05-08T06:31,visit_product,,B
e_006149,u_0696,t_00967,s_00967,2026-05-08T06:32,upload_resume,,B
e_006150,u_0696,t_00967,s_00967,2026-05-08T06:33,upload_jd,,B
e_006151,u_0696,t_00967,s_00967,2026-05-08T06:34,generate_suggestion,,B
